"","date","95% lower bound","median","95% upper bound"
"120",2019-05-04,0.135593926457359,0.205288560425368,0.271328058798535
"121",2019-05-05,0.196417714197179,0.272972234662244,0.350072276692159
"122",2019-05-06,0.195889554182387,0.278333313254818,0.351762835217291
"123",2019-05-07,0.224885448789155,0.297442517760445,0.36424758897674
"124",2019-05-08,0.214098129645307,0.282611486540599,0.352886758694054
"125",2019-05-09,0.112393954115019,0.180292950936517,0.241425629243557
"126",2019-05-10,0.0506846170460777,0.121263113629295,0.182953946830258
"127",2019-05-11,0.157846469235468,0.223125532292808,0.286408011058779
"128",2019-05-12,0.157013869222763,0.217750839967275,0.278413581041595
"129",2019-05-13,0.203514420812553,0.269073023062191,0.337611976758579
"130",2019-05-14,0.325654947113706,0.379065749868817,0.437025366718373
"131",2019-05-15,0.309647670592343,0.375708833682991,0.439520978207726
"132",2019-05-16,0.278583275674453,0.333053455379422,0.385620130183068
"133",2019-05-17,0.274560100985318,0.329756173431316,0.3837954206503
"134",2019-05-18,0.31285297306853,0.363445963899801,0.414672985030108
"135",2019-05-19,0.150573142500794,0.211028876936531,0.269600919461621
"136",2019-05-20,0.182229074940732,0.246771032435234,0.310495676638557
"137",2019-05-21,0.219333159237705,0.280591012881862,0.341756290823531
"138",2019-05-22,0.0480682847102741,0.0961021431324461,0.149024690588012
"139",2019-05-23,-0.139334850423399,-0.0906185295430369,-0.0270868473366842
"140",2019-05-24,-0.11699013506772,-0.0777049260305101,-0.0298335855443882
"141",2019-05-25,0.072406228328426,0.0986015304369932,0.125163912164655
"142",2019-05-26,0.133198363663604,0.171078169451742,0.207014490822492
"143",2019-05-27,0.0729957974212544,0.124035680703591,0.179237515376791
"144",2019-05-28,0.126199804628624,0.18345275765449,0.243438620813431
"145",2019-05-29,0.113309666804115,0.181723751739258,0.251487265072508
"146",2019-05-30,0.151910521959902,0.224595824746048,0.293926838303899
"147",2019-06-01,0.191635913371148,0.264171798640376,0.342494443892549
"148",2019-06-02,0.210485697804526,0.274868114657902,0.340434162891566
"149",2019-06-03,0.196128095620717,0.264378439644091,0.330718323524175
"150",2019-06-04,0.156552736258138,0.22458589801202,0.294797956882012
"151",2019-06-05,0.158666147402826,0.22585023383787,0.288067832811889
"152",2019-06-06,0.211435392616391,0.271241770096557,0.325682889664361
"153",2019-06-07,0.0678467440327716,0.134536125390154,0.199602016520319
"154",2019-06-08,-0.102447562649819,-0.0390771426065484,0.0237300029152817
"155",2019-06-09,-0.183046654472126,-0.122928069234753,-0.0593688695303346
"156",2019-06-10,-0.0572421602357263,-0.00143803919009268,0.04828235374426
"157",2019-06-11,-0.0921524450956882,-0.0269428859462314,0.0388227560329485
"158",2019-06-12,0.0197378738029071,0.0840441329876126,0.157236444957044
"159",2019-06-13,0.194719662564537,0.256609302909203,0.317307511830796
"160",2019-06-14,0.0983122418190907,0.139608595699436,0.183159321430066
"161",2019-06-15,0.114993305562428,0.164422278013786,0.212412088317298
"162",2019-06-16,0.123923331695698,0.186131880292321,0.251637673356328
"163",2019-06-17,0.132192092379747,0.199345017080112,0.269875853754754
"164",2019-06-18,0.213357065929433,0.275864983732187,0.335945907487199
"165",2019-06-19,0.191853419476776,0.243132920154871,0.29933588905478
"166",2019-06-20,0.170011552510271,0.220057470394685,0.269802801355372
"167",2019-06-21,0.0053156169034539,0.0537202596316797,0.0990057345298638
"168",2019-06-22,-0.104619467160812,-0.0598548770907641,-0.0125314076550283
"169",2019-06-23,-0.0844759899286694,-0.0317200860945734,0.0151301256184515
"170",2019-06-24,-0.130144683321396,-0.0686864167902201,-0.0126848089713034
"171",2019-06-25,-0.198622275586113,-0.143411129150064,-0.0927003082181639
"172",2019-06-26,-0.105238417864036,-0.0548805006918593,-0.00474964687798818
"173",2019-06-27,-0.159248303819027,-0.103129413801901,-0.0508578401621907
"174",2019-06-28,-0.160270906454194,-0.109325753045621,-0.0657090618256536
"175",2019-06-29,-0.0695461052899928,-0.00587170487610161,0.060822286335274
"176",2019-07-01,0.0139018782519326,0.0932515716350253,0.170686170412187
"177",2019-07-02,0.0533989577884609,0.122489204282429,0.193479939008044
"178",2019-07-03,0.091793448249892,0.156773625313668,0.219559415039591
"179",2019-07-04,0.0435222835089279,0.107315543080202,0.172097119507155
"180",2019-07-05,-0.00449656318948003,0.0615869763061241,0.12687107198449
"181",2019-07-06,0.139912444866266,0.201158385901094,0.263071330833642
"182",2019-07-07,0.158253125782047,0.245095177334306,0.324285408090557
"183",2019-07-08,0.132611238612068,0.236781455466951,0.339724963270201
