"","date","Alsace","Aquitaine","Auvergne","Basse-Normandie","Bourgogne","Bretagne","Centre","Champagne-Ardenne","Franche-Comté","Haute-Normandie","Île-de-France","Languedoc-Roussillon","Limousin","Lorraine","Midi-Pyrénées","Nord-Pas-de-Calais","Pays-de-la-Loire","Picardie","Poitou-Charentes","Provence-Alpes-Côte-dAzur","Rhône-Alpes"
"42",2019-10-20,261.333333333333,0,0,560,560.333333333333,0,0,483.333333333333,0,0,0,527.142857142857,0,0,0,0,0,350,0,51,0
"43",2019-10-27,0,0,0,208,0,0,0,1466.66666666667,1142.85714285714,542.857142857143,0,0,1900,77,0,0,0,0,0,56.6666666666667,0
"44",2019-11-03,0,0,533.333333333333,0,0,0,0,0,0,0,0,0,0,49,0,0,0,1533.33333333333,0,0,25.5555555555556
"45",2019-11-10,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0
"46",2019-11-17,0,0,700,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"47",2019-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,62.3333333333333,0,300,0,20.4444444444444
"48",2019-12-01,0,0,500,0,0,0,0,1033.33333333333,0,0,2,0,0,0,0,0,0,0,0,0,0
"49",2019-12-08,93.3333333333333,0,0,0,0,0,232.333333333333,0,0,0,2,0,0,98,0,0,0,0,0,0,0
"50",2019-12-15,0,0,0,0,0,138.666666666667,0,0,0,825.142857142857,0,0,0,0,0,0,170,316.666666666667,0,0,0
"51",2019-12-22,0,28,0,0,0,104,0,516.666666666667,1228.57142857143,0,0,0,0,84,87,0,0,0,0,0,0
"52",2019-12-29,0,0,600,0,0,0,246,0,557.142857142857,499.428571428571,3,210.857142857143,0,98,0,94.5,96.3333333333333,600,0,90.6666666666667,0
