"","date","Alsace","Aquitaine","Auvergne","Basse-Normandie","Bourgogne","Bretagne","Centre","Champagne-Ardenne","Franche-Comté","Haute-Normandie","Île-de-France","Languedoc-Roussillon","Limousin","Lorraine","Midi-Pyrénées","Nord-Pas-de-Calais","Pays-de-la-Loire","Picardie","Poitou-Charentes","Provence-Alpes-Côte-dAzur","Rhône-Alpes"
"1",2021-10-03,24,15.05,32.8666666666667,75,65.054347826087,30.4347826086957,46.5,88.0434782608696,0,26.8813559322034,18,39.0508474576271,47.0588235294118,19.7647058823529,14.1176470588235,54.6063829787234,34.2553191489362,25.531914893617,19.7368421052632,28.5921052631579,19.7368421052632
"2",2021-10-10,6.4,9.31666666666667,69.1333333333333,38.3333333333333,40.2717391304348,60,30.3260869565217,95.6521739130435,42.3728813559322,55.8305084745763,24,22.7796610169492,58.8235294117647,11.2941176470588,13.2352941176471,62.0106382978723,38.7234042553191,45.7446808510638,36.8421052631579,25.1052631578947,26.8421052631579
"3",2021-10-17,0,30.8166666666667,53.2666666666667,45,54.7282608695652,21.7391304347826,53.5760869565217,42.3913043478261,50.8474576271186,52.728813559322,22,37.4237288135593,64.7058823529412,25.4117647058824,13.2352941176471,36.0957446808511,46.9148936170213,30.8510638297872,60.5263157894737,19.5263157894737,25.2631578947368
"4",2021-10-24,28,17.9166666666667,24.9333333333333,0,46.4673913043478,38.2608695652174,84.9130434782609,0,0,27.9152542372881,26,28.4745762711864,76.4705882352941,8.47058823529412,15.8823529411765,57.3829787234042,30.531914893617,22.3404255319149,44.7368421052632,18.1315789473684,26.8421052631579
"5",2021-10-31,10.4,20.7833333333333,20.4,55,29.945652173913,17.3913043478261,39.4239130434783,42.3913043478261,0,35.1525423728814,23,20.3389830508475,61.7647058823529,9.41176470588235,11.4705882352941,70.3404255319149,37.9787234042553,0,68.421052631579,26.5,22.1052631578947
"6",2021-11-07,13.6,12.9,26.0666666666667,56.6666666666667,75.3804347826087,47.8260869565217,51.554347826087,56.5217391304348,61.0169491525424,15.5084745762712,25,6.50847457627119,82.3529411764706,30.1176470588235,3.52941176470588,26.8404255319149,30.531914893617,59.5744680851064,39.4736842105263,18.8289473684211,22.1052631578947
"7",2021-11-14,19.2,11.4666666666667,15.8666666666667,80,0,29.5652173913043,47.5108695652174,48.9130434782609,62.7118644067797,27.9152542372881,25,18.7118644067797,0,18.8235294117647,5.29411764705882,24.9893617021277,40.9574468085106,37.2340425531915,39.4736842105263,16.7368421052632,22.1052631578947
"8",2021-11-21,36.8,12.1833333333333,27.2,50,44.4021739130435,14.7826086956522,30.3260869565217,58.695652173913,0,0,17,26.8474576271186,0,12.2352941176471,10.5882352941176,23.1382978723404,5.21276595744681,45.7446808510638,52.6315789473684,16.0394736842105,19.7368421052632
"9",2021-11-28,18.4,10.75,15.8666666666667,46.6666666666667,32.0108695652174,9.56521739130435,19.2065217391304,50,40.6779661016949,11.3728813559322,20,33.3559322033898,0,17.8823529411765,8.82352941176471,38.8723404255319,26.063829787234,55.3191489361702,0,16.0394736842105,25.2631578947368
"10",2021-12-05,0,16.4833333333333,20.4,33.3333333333333,27.8804347826087,33.0434782608696,52.5652173913044,55.4347826086956,0,18.6101694915254,20,25.2203389830508,64.7058823529412,16.9411764705882,0,37.0212765957447,18.6170212765957,26.5957446808511,43.421052631579,18.8289473684211,14.2105263157895
"11",2021-12-12,30.4,12.1833333333333,52.1333333333333,56.6666666666667,26.8478260869565,26.0869565217391,34.3695652173913,0,0,0,16,19.5254237288136,0,9.41176470588235,15,31.468085106383,32.0212765957447,26.5957446808511,0,16.0394736842105,9.47368421052632
"12",2021-12-19,19.2,0,0,0,32.0108695652174,15.6521739130435,29.3152173913043,75,0,0,10,0,0,0,5.29411764705882,20.3617021276596,17.8723404255319,0,60.5263157894737,8.36842105263158,11.0526315789474
"13",2021-12-26,7.2,3.58333333333333,0,66.6666666666667,0,26.0869565217391,26.2826086956522,0,0,16.5423728813559,18,26.0338983050847,58.8235294117647,4.70588235294118,8.82352941176471,29.6170212765957,19.3617021276596,0,0,18.8289473684211,15.7894736842105
"14",2022-01-02,0,15.05,0,48.3333333333333,0,50.4347826086956,54.5869565217391,35.8695652173913,38.9830508474576,35.1525423728814,25,17.8983050847458,79.4117647058824,15.0588235294118,14.1176470588235,22.2127659574468,37.9787234042553,84.0425531914894,75,22.3157894736842,22.8947368421053
"15",2022-01-09,12.8,20.0666666666667,0,28.3333333333333,21.6847826086956,29.5652173913043,18.195652173913,63.0434782608696,0,13.4406779661017,25,11.3898305084746,0,26.3529411764706,15,41.6489361702128,27.5531914893617,0,131.578947368421,24.4078947368421,22.8947368421053
"16",2022-01-16,21.6,13.6166666666667,31.7333333333333,36.6666666666667,0,29.5652173913043,55.5978260869565,88.0434782608696,0,17.5762711864407,27,8.13559322033898,0,8.47058823529412,20.2941176470588,49.9787234042553,33.5106382978723,47.8723404255319,40.7894736842105,33.4736842105263,29.2105263157895
"17",2022-01-23,20.8,22.9333333333333,45.3333333333333,50,47.5,61.7391304347826,67.7282608695652,0,169.491525423729,9.30508474576271,29,29.2881355932203,0,10.3529411764706,13.2352941176471,38.8723404255319,23.8297872340426,70.2127659574468,35.5263157894737,25.1052631578947,20.5263157894737
"18",2022-01-30,19.2,17.2,63.4666666666667,43.3333333333333,98.0978260869565,20,63.6847826086957,83.695652173913,23.728813559322,23.7796610169491,23,21.9661016949153,73.5294117647059,11.2941176470588,19.4117647058824,30.5425531914894,28.2978723404255,42.5531914893617,68.421052631579,36.9605263157895,24.4736842105263
