"","date","Alsace","Aquitaine","Auvergne","Basse-Normandie","Bourgogne","Bretagne","Centre","Champagne-Ardenne","Franche-Comté","Haute-Normandie","Île-de-France","Languedoc-Roussillon","Limousin","Lorraine","Midi-Pyrénées","Nord-Pas-de-Calais","Pays-de-la-Loire","Picardie","Poitou-Charentes","Provence-Alpes-Côte-dAzur","Rhône-Alpes"
"34",2020-08-23,35.8064516129032,0,0,0,0,0,47.3076923076923,159.384615384615,0,0,3,10.24,0,0,35.2,0,0,0,0,0,0
"35",2020-08-30,0,27.5806451612903,0,0,130.769230769231,0,0,0,0,0,6,8.96,0,0,0,17.6470588235294,0,0,0,26.0689655172414,0
"36",2020-09-06,0,12.8709677419355,0,0,73.0769230769231,0,0,0,0,0,0,10.24,0,0,0,0,0,85.2941176470588,0,0,14.6551724137931
"37",2020-09-13,0,0,0,0,0,21.6923076923077,0,0,0,0,3,0,144,0,0,0,23.4705882352941,0,81.0344827586207,22.2068965517241,0
"38",2020-09-20,0,0,260.483870967742,0,0,0,47.3076923076923,74,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",2020-09-27,0,42.2903225806452,0,0,0,27.1153846153846,0,108.153846153846,152,0,0,0,216,0,0,15.8823529411765,0,0,55.1724137931034,0,0
"40",2020-10-04,0,0,91.9354838709677,148.387096774194,0,0,44.1538461538462,0,0,0,1,24.32,200,45.36,0,15.8823529411765,0,0,0,0,0
"41",2020-10-11,62.0645161290323,14.7096774193548,95,209.677419354839,153.846153846154,0,69.3846153846154,0,0,0,0,0,280,32.76,0,0,0,0,172.413793103448,20.2758620689655,0
"42",2020-10-18,0,0,0,0,0,0,0,0,0,0,3,0,0,30.24,0,0,0,0,0,0,0
"43",2020-10-25,54.9032258064516,25.741935483871,0,0,0,0,0,79.6923076923077,0,0,0,0,400,0,0,0,0,0,65.5172413793103,0,0
"44",2020-11-01,0,0,0,125.806451612903,0,0,0,0,0,0,0,21.76,0,0,0,0,0,0,0,0,0
"45",2020-11-08,64.4516129032258,0,0,0,0,0,0,0,0,44.24,2,12.8,396,0,0,0,0,55.8823529411765,0,0,0
"46",2020-11-15,0,0,95,70.9677419354839,0,0,0,0,0,0,2,0,256,0,0,14.1176470588235,15.0882352941176,0,0,19.3103448275862,0
"47",2020-11-22,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,14.1176470588235,0,0,0,0,0
"48",2020-11-29,0,0,0,312.903225806452,0,0,88.3076923076923,0,156,0,1,0,0,70.56,0,0,0,0,0,0,17.5862068965517
"49",2020-12-06,0,0,0,0,107.692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1034482758621,0
"50",2020-12-13,0,0,168.548387096774,109.677419354839,0,12.6538461538462,0,0,0,50.56,3,0,0,0,0,0,21.7941176470588,0,0,0,0
"51",2020-12-20,0,0,0,0,0,25.3076923076923,0,0,0,0,9,0,0,83.16,14.4,0,0,0,0,0,0
"52",2020-12-27,0,0,0,80.6451612903226,0,0,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,0
