"","date","Alsace","Aquitaine","Auvergne","Basse-Normandie","Bourgogne","Bretagne","Centre","Champagne-Ardenne","Franche-Comté","Haute-Normandie","Île-de-France","Languedoc-Roussillon","Limousin","Lorraine","Midi-Pyrénées","Nord-Pas-de-Calais","Pays-de-la-Loire","Picardie","Poitou-Charentes","Provence-Alpes-Côte-dAzur","Rhône-Alpes"
"1",2019-01-06,29.6,18,0,37.4,29.6153846153846,30.1538461538462,50.6666666666667,112.820512820513,69.7959183673469,79.5918367346939,26,48.3265306122449,122.58064516129,83.9032258064516,25.741935483871,62.3333333333333,25.5,147.916666666667,120.833333333333,40.375,17.0208333333333
"2",2019-01-13,32.0666666666667,21.6,86.6666666666667,110,19.7435897435897,40.9230769230769,38.6666666666667,0,41.8775510204082,63.265306122449,26,24.8163265306122,0,83.9032258064516,26.9677419354839,52.4166666666667,55.25,72.9166666666667,77.0833333333333,17,27.7708333333333
"3",2019-01-20,32.0666666666667,27.6,73.3333333333333,35.2,21.1538461538462,0,33.3333333333333,102.564102564103,62.0408163265306,165.30612244898,24,45.7142857142857,0,0,22.0645161290323,41.0833333333333,45.3333333333333,102.083333333333,0,31.875,27.7708333333333
"4",2019-01-27,27.1333333333333,10.8,86.6666666666667,0,43.7179487179487,18.3076923076923,26.6666666666667,0,52.734693877551,63.265306122449,23,30.0408163265306,61.2903225806452,9.87096774193548,29.4193548387097,29.75,46.75,58.3333333333333,131.25,25.5,25.0833333333333
"5",2019-02-03,27.1333333333333,20.4,73.3333333333333,101.2,77.5641025641026,37.6923076923077,36,0,80.6530612244898,48.9795918367347,27,50.9387755102041,164.516129032258,34.5483870967742,14.7096774193548,39.6666666666667,19.8333333333333,45.8333333333333,0,24.4375,19.7083333333333
"6",2019-02-10,20.9666666666667,22.8,93.3333333333333,52.8,31.025641025641,24.7692307692308,61.3333333333333,0,0,118.367346938776,32,41.7959183673469,83.8709677419355,23.0322580645161,23.2903225806452,42.5,46.75,85.4166666666667,0,28.6875,38.5208333333333
"7",2019-02-17,20.9666666666667,13.2,96.6666666666667,0,50.7692307692308,43.0769230769231,50.6666666666667,82.0512820512821,0,159.183673469388,24,36.5714285714286,322.58064516129,0,19.6129032258065,52.4166666666667,48.1666666666667,131.25,81.25,48.875,28.6666666666667
"8",2019-02-24,30.8333333333333,9.6,83.3333333333333,0,49.3589743589744,35.5384615384615,18.6666666666667,82.0512820512821,35.6734693877551,71.4285714285714,31,0,0,44.4193548387097,44.1290322580645,63.75,22.6666666666667,89.5833333333333,0,45.6875,18.8125
"9",2019-03-03,11.1,24,0,26.4,42.3076923076923,34.4615384615385,24,128.205128205128,51.1836734693878,69.3877551020408,28,36.5714285714286,0,23.0322580645161,24.5161290322581,36.8333333333333,34,89.5833333333333,147.916666666667,37.1875,28.6666666666667
"10",2019-03-10,22.2,18,73.3333333333333,0,32.4358974358974,37.6923076923077,38.6666666666667,43.5897435897436,0,0,29,58.7755102040816,0,32.9032258064516,25.741935483871,79.3333333333333,51,102.083333333333,66.6666666666667,47.8125,24.1875
"11",2019-03-17,35.7666666666667,22.8,36.6666666666667,0,21.1538461538462,38.7692307692308,60,66.6666666666667,57.3877551020408,73.469387755102,32,13.0612244897959,129.032258064516,29.6129032258065,24.5161290322581,60.9166666666667,52.4166666666667,102.083333333333,110.416666666667,18.0625,21.5
"12",2019-03-24,18.5,15.6,76.6666666666667,68.2,43.7179487179487,29.0769230769231,34.6666666666667,138.461538461538,77.5510204081633,55.1020408163265,36,30.0408163265306,0,21.3870967741935,0,46.75,60.9166666666667,141.666666666667,131.25,48.875,35.8333333333333
