"","date","Alsace","Aquitaine","Auvergne","Basse-Normandie","Bourgogne","Bretagne","Centre","Champagne-Ardenne","Franche-Comté","Haute-Normandie","Île-de-France","Languedoc-Roussillon","Limousin","Lorraine","Midi-Pyrénées","Nord-Pas-de-Calais","Pays-de-la-Loire","Picardie","Poitou-Charentes","Provence-Alpes-Côte-dAzur","Rhône-Alpes"
"38",2021-09-19,0,0,0,0,0,0,0,0,0,197.6,0,0,0,52.2666666666667,0,0,0,112.5,0,0,0
"39",2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,23.5625,0,0,0,0
"40",2021-10-03,0,0,0,170,490.666666666667,0,0,0,0,0,2,0,306.666666666667,0,0,0,0,0,0,41.2631578947368,3.68421052631579
"41",2021-10-10,125.4,14.7,198,0,0,14.2222222222222,88.7777777777778,0,0,0,0,0,0,0,0,0,36.25,0,0,0,0
"42",2021-10-17,0,10.5,0,0,529,0,52.2222222222222,244.444444444444,0,202.666666666667,2,44,0,0,36,0,23.5625,0,0,0,4.73684210526316
"43",2021-10-24,64.6,0,0,0,0,0,0,0,0,0,0,59.4,0,0,0,0,0,0,0,0,0
"44",2021-10-31,0,0,0,0,0,0,245.444444444444,0,0,0,0,0,0,0,55.2,10.5,0,0,0,0,0
"45",2021-11-07,0,14.7,0,0,122.666666666667,0,0,0,0,126.666666666667,0,0,0,0,0,0,16.3125,106.25,0,0,0
"46",2021-11-14,0,12.6,93.5,240,0,0,0,0,286.666666666667,0,0,66,0,0,0,0,0,0,0,11.7894736842105,0
"47",2021-11-21,0,0,0,0,0,14.2222222222222,0,200,0,0,0,0,0,0,0,0,0,0,178.947368421053,0,3.68421052631579
"48",2021-11-28,38,23.1,0,0,0,0,156.666666666667,0,0,0,1,24.2,0,0,86.4,13.5,23.5625,0,136.842105263158,0,0
"49",2021-12-05,64.6,0,0,0,184,0,57.4444444444444,0,186.666666666667,0,0,0,526.666666666667,0,52.8,18,52.5625,0,263.157894736842,0,0
"50",2021-12-12,0,0,0,0,0,0,67.8888888888889,0,0,0,0,0,0,0,0,0,0,281.25,326.315789473684,0,0
"51",2021-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.263157894737,0,0
"52",2021-12-26,0,0,0,0,0,21.3333333333333,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0
