"","date","Alsace","Aquitaine","Auvergne","Basse-Normandie","Bourgogne","Bretagne","Centre","Champagne-Ardenne","Franche-Comté","Haute-Normandie","Île-de-France","Languedoc-Roussillon","Limousin","Lorraine","Midi-Pyrénées","Nord-Pas-de-Calais","Pays-de-la-Loire","Picardie","Poitou-Charentes","Provence-Alpes-Côte-dAzur","Rhône-Alpes"
"41",2020-10-11,0,0,0,441.6,0,0,0,0,0,0,0,0,0,0,150,0,0,338.461538461538,0,0,0
"42",2020-10-18,0,161.5,0,0,0,103.142857142857,0,0,0,0,10,0,0,247.25,0,0,0,0,0,0,0
"43",2020-10-25,164.7,119,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,52.8,38.2666666666667
"44",2020-11-01,0,153,880,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,30.0666666666667
"45",2020-11-08,0,0,0,0,0,0,0,0,0,769.230769230769,0,0,0,195.5,0,0,0,0,360,0,0
"46",2020-11-15,0,0,480,0,0,0,0,0,0,0,0,0,0,488.75,0,0,99.6923076923077,0,0,0,0
"47",2020-11-22,286.7,0,0,0,0,81.4285714285714,0,0,0,238.461538461538,0,0,0,212.75,0,0,0,0,0,64.5333333333333,0
"48",2020-11-29,109.8,0,0,0,0,0,118.285714285714,0,0,0,5,0,0,189.75,0,0,0,0,0,0,0
"49",2020-12-06,0,0,520,0,514.285714285714,0,0,0,0,238.461538461538,0,0,0,0,0,78.9230769230769,0,0,0,0,0
"50",2020-12-13,0,136,0,326.4,0,0,0,0,0,0,0,0,0,0,162.5,0,0,638.461538461538,0,0,112.066666666667
"51",2020-12-20,372.1,0,0,441.6,0,0,0,401.142857142857,0,0,8,0,0,0,0,38,0,276.923076923077,626.666666666667,0,0
"52",2020-12-27,0,0,0,0,1428.57142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,633.333333333333,0,0
