"","date","Alsace","Aquitaine","Auvergne","Basse-Normandie","Bourgogne","Bretagne","Centre","Champagne-Ardenne","Franche-Comté","Haute-Normandie","Île-de-France","Languedoc-Roussillon","Limousin","Lorraine","Midi-Pyrénées","Nord-Pas-de-Calais","Pays-de-la-Loire","Picardie","Poitou-Charentes","Provence-Alpes-Côte-dAzur","Rhône-Alpes"
"1",2020-01-05,18.1724137931034,29.0172413793103,50.2413793103448,94.8275862068965,37.4883720930233,28.8837209302326,32.3720930232558,88.3720930232558,92.1875,41.765625,28,23.71875,116.216216216216,29.0540540540541,21.4054054054054,34.2222222222222,51.8518518518518,21.9753086419753,68.1818181818182,38.5568181818182,36.5
"2",2020-01-12,49.1724137931034,14.0689655172414,63.2068965517241,53.448275862069,13.3023255813953,26.3720930232558,41.8139534883721,65.1162790697674,78.125,54.140625,26,20.484375,83.7837837837838,22.0810810810811,19.4594594594595,58.9382716049383,44.4444444444444,39.5555555555556,0,47.4545454545455,34.8409090909091
"3",2020-01-19,25.6551724137931,22.8620689655172,71.3103448275862,53.448275862069,0,21.3488372093023,51.2558139534884,0,35.9375,54.140625,31,21.5625,48.6486486486486,18.5945945945946,24.3243243243243,44.679012345679,37.037037037037,0,67.0454545454545,29.6590909090909,29.0340909090909
"4",2020-01-26,29.9310344827586,27.2586206896552,53.4827586206897,67.2413793103448,9.67441860465116,26.3720930232558,49.906976744186,0,0,38.671875,32,24.796875,100,16.2702702702703,15.5675675675676,32.320987654321,45.679012345679,37.358024691358,51.1363636363636,27.6818181818182,34.0113636363636
"5",2020-02-02,22.448275862069,18.4655172413793,30.7931034482759,87.9310344827586,39.906976744186,25.1162790697674,36.4186046511628,55.8139534883721,59.375,100.546875,30,22.640625,0,0,16.5405405405405,40.8765432098765,58.0246913580247,69.2222222222222,35.2272727272727,50.4204545454545,27.375
"6",2020-02-09,35.2758620689655,14.948275862069,0,91.3793103448276,15.7209302325581,35.1627906976744,24.2790697674419,46.5116279069767,0,47.953125,29,31.265625,197.297297297297,20.9189189189189,32.1081081081081,42.7777777777778,32.0987654320988,38.4567901234568,70.4545454545455,43.5,28.2045454545455
"7",2020-02-16,35.2758620689655,38.6896551724138,89.1379310344827,84.4827586206897,0,33.906976744186,32.3720930232558,48.8372093023256,0,66.515625,34,19.40625,43.2432432432432,24.4054054054054,20.4324324324324,43.7283950617284,90.1234567901235,30.7654320987654,94.3181818181818,47.4545454545455,48.9431818181818
"8",2020-02-23,31,10.551724137931,72.9310344827586,32.7586206896552,18.1395348837209,25.1162790697674,31.0232558139535,79.0697674418605,104.6875,41.765625,28,49.59375,0,16.2702702702703,16.5405405405405,43.7283950617284,53.0864197530864,29.6666666666667,0,50.4204545454545,35.6704545454545
"9",2020-03-01,32.0689655172414,18.4655172413793,35.6551724137931,81.0344827586207,30.2325581395349,26.3720930232558,35.0697674418605,25.5813953488372,43.75,17.015625,31,53.90625,67.5675675675676,12.7837837837838,15.5675675675676,53.2345679012346,56.7901234567901,17.5802469135802,39.7727272727273,63.2727272727273,26.5454545454545
"10",2020-03-08,42.7586206896552,18.4655172413793,37.2758620689655,94.8275862068965,26.6046511627907,23.8604651162791,17.5348837209302,65.1162790697674,54.6875,29.390625,31,31.265625,70.2702702702703,36.027027027027,8.75675675675676,38.0246913580247,81.4814814814815,64.8271604938272,51.1363636363636,57.3409090909091,40.6477272727273
"11",2020-03-15,48.1034482758621,34.2931034482759,121.551724137931,41.3793103448276,59.2558139534884,57.7674418604651,55.3023255813953,86.046511627907,148.4375,86.625,45,54.984375,94.5945945945946,24.4054054054054,29.1891891891892,65.5925925925926,112.345679012346,83.5061728395062,79.5454545454545,65.25,60.5568181818182
"12",2020-03-22,32.0689655172414,37.8103448275862,66.448275862069,75.8620689655172,41.1162790697674,50.2325581395349,78.2325581395349,100,143.75,85.078125,43,39.890625,159.459459459459,19.7567567567568,28.2162162162162,73.1975308641975,71.6049382716049,58.2345679012346,113.636363636364,53.3863636363636,47.2840909090909
